,health_region,latitude,longitude,date_reported,count
1343,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/04/27 ,378
3654,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/04/27 ,445
10370,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/04/27 ,795
11851,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/04/27 ,745
5426,Mauricie,47.50931561703021,-73.5153947499276,2020/04/27 ,1155
3934,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/04/27 ,48
2076,Edmonton Zone,53.5729702998736,-113.539688518144,2020/04/27 ,450
4046,Interior,50.9405253201888,-119.73621864343201,2020/04/27 ,170
685,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/04/27 ,775
2869,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/04/27 ,164
9881,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/04/27 ,57
9943,Terres-Cries-de-la-Baie-James,53.635695839240206,-78.65184785481179,2020/04/27 ,8
5867,Montréal,45.5420718322781,-73.6056683339095,2020/04/27 ,12036
3411,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/04/27 ,477
11712,Zone 2 - Northern,45.486078068804396,-63.4793249819307,2020/04/27 ,52
10596,Vancouver Island,49.6514791757386,-125.735773786798,2020/04/27 ,121
11852,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/04/28 ,760
6111,Montérégie,45.4401754931661,-73.3255910933247,2020/04/28 ,2973
1903,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/04/28 ,104
3874,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/04/28 ,43
10959,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/04/28 ,663
8455,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/04/28 ,874
11383,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/04/28 ,1761
3006,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/04/28 ,81
7998,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/04/28 ,74
4827,Laurentides,46.6452702894389,-74.9739693177174,2020/04/28 ,1183
1344,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/04/28 ,382
5427,Mauricie,47.50931561703021,-73.5153947499276,2020/04/28 ,1176
5868,Montréal,45.5420718322781,-73.6056683339095,2020/04/28 ,12489
8308,Regina,50.6313361657158,-103.859137797617,2020/04/28 ,75
9882,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/04/28 ,59
2077,Edmonton Zone,53.5729702998736,-113.539688518144,2020/04/28 ,453
3655,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/04/28 ,450
7762,Peel Public Health,43.761613367985795,-79.8135709174832,2020/04/28 ,2771
6369,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/04/28 ,527
9987,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/04/28 ,76
8251,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/04/28 ,27
4447,Lambton Public Health,42.8862751323789,-82.098372496214,2020/04/28 ,188
7278,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/04/28 ,1487
5645,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/04/28 ,426
3127,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/04/28 ,196
9083,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/04/28 ,301
4047,Interior,50.9405253201888,-119.73621864343201,2020/04/28 ,171
3412,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/04/28 ,483
4587,Lanaudière,46.6393956254668,-73.9187307043287,2020/04/28 ,1983
7514,Outaouais,46.52414991912029,-76.4334881951376,2020/04/28 ,270
446,Calgary Zone,50.9884145086295,-114.283168450939,2020/04/28 ,3270
5061,Laval,45.6055642338925,-73.72452715273151,2020/04/28 ,2919
7020,Northern,56.9556933873242,-126.206054779952,2020/04/28 ,535
686,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/04/28 ,789
6706,North Bay Parry Sound District Health Unit,46.0853843053216,-79.6868232876775,2020/04/28 ,18
1623,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/04/28 ,1040
10115,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/04/28 ,6718
5302,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/04/28 ,312
9742,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/04/28 ,65
10597,Vancouver Island,49.6514791757386,-125.735773786798,2020/04/28 ,122
2642,Fraser,49.50523412520022,-122.004814371323,2020/04/28 ,934
3272,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/04/28 ,150
10734,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/04/28 ,304
6775,North Zone,56.806199045895994,-115.19080204304899,2020/04/28 ,192
1195,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/04/28 ,88
9405,South Zone,50.37274620695271,-111.19035661792299,2020/04/28 ,798
10371,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/04/28 ,800
10372,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/04/29 ,805
2311,Estrie,45.427844381434,-71.8210439386672,2020/04/29 ,827
3007,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/04/29 ,82
4448,Lambton Public Health,42.8862751323789,-82.098372496214,2020/04/29 ,191
5646,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/04/29 ,431
447,Calgary Zone,50.9884145086295,-114.283168450939,2020/04/29 ,3376
6594,North,53.3299842627168,-107.914440412446,2020/04/29 ,74
6370,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/04/29 ,535
9988,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/04/29 ,77
3413,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/04/29 ,490
6776,North Zone,56.806199045895994,-115.19080204304899,2020/04/29 ,196
8456,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/04/29 ,887
687,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/04/29 ,807
7763,Peel Public Health,43.761613367985795,-79.8135709174832,2020/04/29 ,2828
8891,Saskatoon,52.0415603863704,-105.573529856825,2020/04/29 ,151
10116,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/04/29 ,6906
4828,Laurentides,46.6452702894389,-74.9739693177174,2020/04/29 ,1241
1345,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/04/29 ,387
3273,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/04/29 ,151
3656,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/04/29 ,454
7279,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/04/29 ,1514
8135,Prairie Mountain,50.839576188907394,-100.353320102507,2020/04/29 ,15
2078,Edmonton Zone,53.5729702998736,-113.539688518144,2020/04/29 ,456
5303,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/04/29 ,313
5428,Mauricie,47.50931561703021,-73.5153947499276,2020/04/29 ,1219
5869,Montréal,45.5420718322781,-73.6056683339095,2020/04/29 ,12813
1904,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/04/29 ,109
11853,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/04/29 ,780
10735,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/04/29 ,307
4588,Lanaudière,46.6393956254668,-73.9187307043287,2020/04/29 ,2088
5062,Laval,45.6055642338925,-73.72452715273151,2020/04/29 ,3082
1624,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/04/29 ,1070
2643,Fraser,49.50523412520022,-122.004814371323,2020/04/29 ,955
6112,Montérégie,45.4401754931661,-73.3255910933247,2020/04/29 ,3096
2491,Far North,57.203311469274595,-105.958652968581,2020/04/29 ,57
9084,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/04/29 ,321
10960,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/04/29 ,671
11384,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/04/29 ,1789
9406,South Zone,50.37274620695271,-111.19035661792299,2020/04/29 ,921
7515,Outaouais,46.52414991912029,-76.4334881951376,2020/04/29 ,273
4048,Interior,50.9405253201888,-119.73621864343201,2020/04/29 ,172
10043,Timiskaming Health Unit,47.653057985878895,-80.2152402687438,2020/04/29 ,16
8092,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/04/30 ,61
2644,Fraser,49.50523412520022,-122.004814371323,2020/04/30 ,969
10598,Vancouver Island,49.6514791757386,-125.735773786798,2020/04/30 ,123
2079,Edmonton Zone,53.5729702998736,-113.539688518144,2020/04/30 ,461
5304,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/04/30 ,315
9407,South Zone,50.37274620695271,-111.19035661792299,2020/04/30 ,1052
10736,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/04/30 ,317
6113,Montérégie,45.4401754931661,-73.3255910933247,2020/04/30 ,3230
4589,Lanaudière,46.6393956254668,-73.9187307043287,2020/04/30 ,2187
3008,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/04/30 ,83
1905,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/04/30 ,110
8892,Saskatoon,52.0415603863704,-105.573529856825,2020/04/30 ,153
6595,North,53.3299842627168,-107.914440412446,2020/04/30 ,77
11854,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/04/30 ,792
5870,Montréal,45.5420718322781,-73.6056683339095,2020/04/30 ,13326
8753,Saguenay,49.8228588868887,-71.7419678071991,2020/04/30 ,279
3414,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/04/30 ,497
4829,Laurentides,46.6452702894389,-74.9739693177174,2020/04/30 ,1283
2870,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/04/30 ,167
5429,Mauricie,47.50931561703021,-73.5153947499276,2020/04/30 ,1239
10373,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/04/30 ,813
1625,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/04/30 ,1094
6777,North Zone,56.806199045895994,-115.19080204304899,2020/04/30 ,201
7516,Outaouais,46.52414991912029,-76.4334881951376,2020/04/30 ,274
3657,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/04/30 ,460
141,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/04/30 ,35
5063,Laval,45.6055642338925,-73.72452715273151,2020/04/30 ,3163
7280,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/04/30 ,1535
2312,Estrie,45.427844381434,-71.8210439386672,2020/04/30 ,839
688,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/04/30 ,835
2492,Far North,57.203311469274595,-105.958652968581,2020/04/30 ,58
4449,Lambton Public Health,42.8862751323789,-82.098372496214,2020/04/30 ,192
3274,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/04/30 ,153
5647,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/04/30 ,439
11192,Winnipeg,49.8947996853331,-97.1409755212858,2020/04/30 ,208
6371,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/04/30 ,549
3935,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/04/30 ,49
9085,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/04/30 ,333
8457,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/04/30 ,916
448,Calgary Zone,50.9884145086295,-114.283168450939,2020/04/30 ,3463
7021,Northern,56.9556933873242,-126.206054779952,2020/04/30 ,538
10117,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/04/30 ,7070
10961,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/04/30 ,682
11385,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/04/30 ,1820
4049,Interior,50.9405253201888,-119.73621864343201,2020/04/30 ,175
7764,Peel Public Health,43.761613367985795,-79.8135709174832,2020/04/30 ,2884
1525,Côte-Nord,51.39349076156011,-66.82563970854089,2020/04/30 ,113
4590,Lanaudière,46.6393956254668,-73.9187307043287,2020/05/01 ,2275
1346,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/05/01 ,394
3658,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/05/01 ,466
8893,Saskatoon,52.0415603863704,-105.573529856825,2020/05/01 ,156
8754,Saguenay,49.8228588868887,-71.7419678071991,2020/05/01 ,281
11855,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/05/01 ,804
2313,Estrie,45.427844381434,-71.8210439386672,2020/05/01 ,846
2493,Far North,57.203311469274595,-105.958652968581,2020/05/01 ,77
5064,Laval,45.6055642338925,-73.72452715273151,2020/05/01 ,3277
6778,North Zone,56.806199045895994,-115.19080204304899,2020/05/01 ,203
6707,North Bay Parry Sound District Health Unit,46.0853843053216,-79.6868232876775,2020/05/01 ,19
10599,Vancouver Island,49.6514791757386,-125.735773786798,2020/05/01 ,125
3275,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/05/01 ,154
10118,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/05/01 ,7254
5648,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/05/01 ,441
280,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/05/01 ,106
3128,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/05/01 ,199
9086,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/05/01 ,352
10737,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/05/01 ,322
5305,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/05/01 ,316
4830,Laurentides,46.6452702894389,-74.9739693177174,2020/05/01 ,1328
5871,Montréal,45.5420718322781,-73.6056683339095,2020/05/01 ,13981
449,Calgary Zone,50.9884145086295,-114.283168450939,2020/05/01 ,3566
7765,Peel Public Health,43.761613367985795,-79.8135709174832,2020/05/01 ,2973
5430,Mauricie,47.50931561703021,-73.5153947499276,2020/05/01 ,1285
3415,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/05/01 ,499
7999,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/05/01 ,75
3009,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/05/01 ,84
2645,Fraser,49.50523412520022,-122.004814371323,2020/05/01 ,983
2871,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/05/01 ,168
10962,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/05/01 ,692
1626,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/05/01 ,1116
6114,Montérégie,45.4401754931661,-73.3255910933247,2020/05/01 ,3329
4204,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/05/01 ,20
10374,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/05/01 ,818
11386,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/05/01 ,1852
8136,Prairie Mountain,50.839576188907394,-100.353320102507,2020/05/01 ,17
9408,South Zone,50.37274620695271,-111.19035661792299,2020/05/01 ,1078
2080,Edmonton Zone,53.5729702998736,-113.539688518144,2020/05/01 ,462
7281,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/05/01 ,1556
1906,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/05/01 ,114
6596,North,53.3299842627168,-107.914440412446,2020/05/01 ,81
1022,Central Zone,52.61788723717071,-111.77504425497,2020/05/01 ,74
1843,Eastern,47.2553871860295,-53.240179504025896,2020/05/01 ,241
8458,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/05/01 ,935
4050,Interior,50.9405253201888,-119.73621864343201,2020/05/01 ,176
11193,Winnipeg,49.8947996853331,-97.1409755212858,2020/05/01 ,209
9743,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/05/01 ,66
6372,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/05/01 ,556
7517,Outaouais,46.52414991912029,-76.4334881951376,2020/05/01 ,288
4450,Lambton Public Health,42.8862751323789,-82.098372496214,2020/05/01 ,193
689,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/05/01 ,867
1196,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/05/01 ,89
4451,Lambton Public Health,42.8862751323789,-82.098372496214,2020/05/02 ,194
11387,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/05/02 ,1872
9087,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/05/02 ,362
9989,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/05/02 ,78
5649,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/05/02 ,445
6115,Montérégie,45.4401754931661,-73.3255910933247,2020/05/02 ,3462
11856,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/05/02 ,808
7282,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/05/02 ,1581
2646,Fraser,49.50523412520022,-122.004814371323,2020/05/02 ,1005
3010,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/05/02 ,85
10738,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/05/02 ,327
10119,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/05/02 ,7389
6708,North Bay Parry Sound District Health Unit,46.0853843053216,-79.6868232876775,2020/05/02 ,20
5431,Mauricie,47.50931561703021,-73.5153947499276,2020/05/02 ,1303
4051,Interior,50.9405253201888,-119.73621864343201,2020/05/02 ,177
2314,Estrie,45.427844381434,-71.8210439386672,2020/05/02 ,854
6373,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/05/02 ,559
3276,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/05/02 ,156
690,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/05/02 ,890
3416,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/05/02 ,506
1907,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/05/02 ,117
8755,Saguenay,49.8228588868887,-71.7419678071991,2020/05/02 ,287
8894,Saskatoon,52.0415603863704,-105.573529856825,2020/05/02 ,157
5306,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/05/02 ,317
6779,North Zone,56.806199045895994,-115.19080204304899,2020/05/02 ,205
10375,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/05/02 ,826
